year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib
2013,6,19,22,77,44.96,32.05,300,8.05546,9.270062259,0,1017.9,10
2013,6,19,23,75.02,46.94,36.9,,6.90468,7.94576765,0,1018.4,10
2013,6,20,0,71.96,53.06,51.36,160,6.90468,7.94576765,0,1018.9,10
2013,6,20,1,68,53.96,60.77,180,11.5078,13.24294608,0,1019.9,10
2013,6,20,2,66.02,53.96,65.07,190,10.35702,11.91865148,0,1020.8,10
2013,6,20,3,64.94,51.08,60.77,200,8.05546,9.270062259,0,1021.4,10
2013,6,20,4,62.96,51.08,65.14,220,5.7539,6.621473042,0,1021.8,10
2013,6,20,5,62.06,51.98,69.51,210,5.7539,6.621473042,0,1022.3,10
2013,6,20,6,62.96,53.06,70.07,150,3.45234,3.972883825,0,1022.2,10
2013,6,20,7,62.96,51.98,67.34,200,3.45234,3.972883825,0,1022.7,10
2013,6,20,8,60.08,51.98,74.56,210,3.45234,3.972883825,0,1023,10
2013,6,20,9,60.08,53.06,77.59,220,3.45234,3.972883825,0,1023.4,10
2013,6,20,10,64.04,53.96,69.72,230,4.60312,5.297178434,0,1024.1,10
2013,6,20,11,66.02,53.96,65.07,230,4.60312,5.297178434,0,1024.7,10
2013,6,20,12,69.98,55.94,61.02,270,6.90468,7.94576765,0,1024.7,10
2013,6,20,13,73.04,53.06,49.52,230,9.20624,10.59435687,0,1024.6,10
2013,6,20,14,75.02,53.96,47.89,240,9.20624,10.59435687,0,1024.9,10
2013,6,20,15,77,55.94,48.19,220,6.90468,7.94576765,0,1024.7,10
2013,6,20,16,75.02,55.94,51.47,220,6.90468,7.94576765,0,1024.4,10
2013,6,20,17,78.08,53.96,43.26,180,10.35702,11.91865148,0,1024.1,10
2013,6,20,18,78.08,53.96,43.26,160,5.7539,6.621473042,0,1023.6,10
2013,6,20,19,78.98,55.94,45.14,170,8.05546,9.270062259,0,1023.5,10
2013,6,20,20,78.08,55.04,45,160,6.90468,7.94576765,0,1023.3,10
2013,6,20,21,77,55.04,46.64,150,11.5078,13.24294608,0,1023.3,10
2013,6,20,22,77,55.04,46.64,160,14.96014,17.21582991,0,1023.3,10
2013,6,20,23,75.02,53.96,47.89,180,11.5078,13.24294608,0,1023.5,10
2013,6,21,0,73.04,55.04,53.24,190,11.5078,13.24294608,0,1023.7,10
2013,6,21,1,71.06,53.06,52.95,190,11.5078,13.24294608,0,1024.3,10
2013,6,21,2,69.08,51.98,54.45,200,10.35702,11.91865148,0,1024.5,10
2013,6,21,3,66.92,48.92,52.35,200,9.20624,10.59435687,0,1025,10
2013,6,21,4,66.02,46.94,50.14,220,8.05546,9.270062259,0,1025.7,10
2013,6,21,5,64.04,46.94,53.73,200,8.05546,9.270062259,0,1025.4,10
2013,6,21,6,64.94,46.94,52.06,220,9.20624,10.59435687,0,1025.2,10
2013,6,21,7,64.04,46.94,53.73,220,9.20624,10.59435687,0,1025.3,10
2013,6,21,8,62.06,48.92,62.04,220,6.90468,7.94576765,0,1025.2,10
2013,6,21,9,62.06,50,64.59,240,6.90468,7.94576765,0,1025.6,10
2013,6,21,10,64.04,53.06,67.46,200,3.45234,3.972883825,0,1025.8,10
2013,6,21,11,68,51.08,54.66,230,5.7539,6.621473042,0,1026.1,10
2013,6,21,12,71.96,50,45.87,250,5.7539,6.621473042,0,1026.2,10
2013,6,21,13,75.02,51.98,44.53,230,6.90468,7.94576765,0,1025.6,10
2013,6,21,14,78.08,53.06,41.86,250,11.5078,13.24294608,0,1025.8,10
2013,6,21,15,78.98,53.96,42,230,6.90468,7.94576765,0,1025.7,10
2013,6,21,16,80.96,55.04,40.94,,6.90468,7.94576765,0,1025.6,10
2013,6,21,17,82.94,55.04,38.39,240,9.20624,10.59435687,0,1025,10
2013,6,21,18,82.04,55.04,39.53,170,8.05546,9.270062259,0,1024.7,10
2013,6,21,19,80.96,55.94,42.3,150,14.96014,17.21582991,0,1024.4,10
2013,6,21,20,82.04,55.94,40.84,150,10.35702,11.91865148,0,1023.8,10
2013,6,21,21,80.06,57.02,45.3,150,11.5078,13.24294608,0,1023.5,10
2013,6,21,22,80.06,57.92,46.79,170,11.5078,13.24294608,0,1023.8,10
2013,6,21,23,77,57.02,50.11,170,11.5078,13.24294608,0,1023.9,10
2013,6,22,0,75.02,55.04,49.81,170,10.35702,11.91865148,0,1023.8,10
2013,6,22,1,73.04,53.96,51.18,180,9.20624,10.59435687,0,1024.4,10
2013,6,22,2,71.06,53.96,54.73,190,8.05546,9.270062259,0,1024.7,10
2013,6,22,3,69.08,51.98,54.45,210,10.35702,11.91865148,0,1024.6,10
2013,6,22,4,69.08,48.92,48.6,220,10.35702,11.91865148,0,1024.5,10
2013,6,22,5,66.92,48.92,52.35,230,10.35702,11.91865148,0,1024.3,10
2013,6,22,6,64.94,50,58.39,220,6.90468,7.94576765,0,1024.6,10
2013,6,22,7,62.96,51.98,67.34,200,4.60312,5.297178434,0,1024.2,10
2013,6,22,8,64.04,51.98,64.84,160,3.45234,3.972883825,0,1024.2,10
2013,6,22,9,62.06,53.06,72.33,190,5.7539,6.621473042,0,1024.9,10
2013,6,22,10,64.94,57.02,75.51,210,3.45234,3.972883825,0,1024.3,10
2013,6,22,11,69.08,57.02,65.44,240,5.7539,6.621473042,0,1024.3,10
2013,6,22,12,71.96,57.92,61.28,230,9.20624,10.59435687,0,1024.4,10
2013,6,22,13,75.92,60.08,57.96,230,6.90468,7.94576765,0,1024.3,10
2013,6,22,14,78.08,60.98,55.7,230,4.60312,5.297178434,0,1024.2,10
2013,6,22,15,80.06,59,48.64,220,8.05546,9.270062259,0,1024.3,10
2013,6,22,16,80.96,55.94,42.3,,3.45234,3.972883825,0,1024.1,10
2013,6,22,17,84.02,57.02,39.83,240,11.5078,13.24294608,0,1022.9,10
2013,6,22,18,84.02,60.08,44.45,200,17.2617,19.86441913,0,1022.5,10
2013,6,22,19,82.04,60.98,48.93,160,12.65858,14.56724069,0,1021.8,10
2013,6,22,20,80.96,60.98,50.68,150,8.05546,9.270062259,0,1021.1,10
2013,6,22,21,80.06,62.06,54.23,160,10.35702,11.91865148,0,1020.7,10
2013,6,22,22,78.98,60.98,54.08,160,10.35702,11.91865148,0,1020.3,10
2013,6,22,23,78.08,60.08,53.95,160,9.20624,10.59435687,0,1020.3,10
2013,6,23,0,75.02,57.92,55.28,170,5.7539,6.621473042,0,1020.6,10
2013,6,23,1,73.94,59,59.58,180,8.05546,9.270062259,0,1021.3,10
2013,6,23,2,73.04,59,61.41,190,4.60312,5.297178434,0,1021.7,10
2013,6,23,3,69.98,59,68.13,200,8.05546,9.270062259,0,1022,10
2013,6,23,4,69.08,60.08,73.02,190,5.7539,6.621473042,0,1022,10
2013,6,23,5,71.06,60.98,70.47,220,11.5078,13.24294608,0,1022,10
2013,6,23,6,69.08,60.08,73.02,210,4.60312,5.297178434,0,1021.7,10
2013,6,23,7,69.08,60.08,73.02,220,6.90468,7.94576765,0,1021.1,10
2013,6,23,8,68,60.08,75.78,220,6.90468,7.94576765,0,1021.5,10
2013,6,23,9,66.92,60.98,81.22,220,5.7539,6.621473042,0,1021.7,10
2013,6,23,10,69.08,62.06,78.33,210,8.05546,9.270062259,0,1022,10
2013,6,23,11,73.04,62.96,70.68,230,8.05546,9.270062259,0,1022.4,10
2013,6,23,12,75.92,66.02,71.42,220,8.05546,9.270062259,0,1022.3,10
2013,6,23,13,80.06,66.02,62.29,230,6.90468,7.94576765,0,1022,10
2013,6,23,14,84.02,66.02,54.77,250,10.35702,11.91865148,0,1021.5,10
2013,6,23,15,84.02,68,58.65,,4.60312,5.297178434,0,1021.1,10
2013,6,23,16,87.08,66.92,51.24,230,12.65858,14.56724069,0,1020.3,10
2013,6,23,17,86,66.02,51.4,220,11.5078,13.24294608,0,1019.9,10
2013,6,23,18,87.98,66.92,49.79,200,16.11092,18.54012452,0,1019.2,10
2013,6,23,19,86,66.02,51.4,180,13.80936,15.8915353,0,1018.5,10
2013,6,23,20,82.94,68,60.74,200,14.96014,17.21582991,0,1018.5,10
2013,6,23,21,84.02,69.98,62.77,150,11.5078,13.24294608,0,1018.2,10
2013,6,23,22,82.04,71.06,69.43,180,10.35702,11.91865148,0,1017.9,10
2013,6,23,23,80.06,69.98,71.39,260,6.90468,7.94576765,0,1018,10
2013,6,24,0,80.06,71.06,74.07,150,4.60312,5.297178434,0,1018.1,10
2013,6,24,1,77,71.96,84.46,180,9.20624,10.59435687,0,1018.5,10
2013,6,24,2,75.02,71.06,87.5,220,11.5078,13.24294608,0,1018.6,10
2013,6,24,3,75.2,71.6,88.59,220,13.80936,15.8915353,0,,10
2013,6,24,4,73.4,71.6,94.1,230,6.90468,7.94576765,0,,10
2013,6,24,5,73.94,71.96,93.54,210,8.05546,9.270062259,0,1017.9,10
2013,6,24,6,73.94,71.96,93.54,230,6.90468,7.94576765,0,1017.7,10
2013,6,24,7,73.94,71.06,90.73,230,6.90468,7.94576765,0,1017.6,10
2013,6,24,8,73.04,71.06,93.52,230,5.7539,6.621473042,0,1017.5,10
2013,6,24,9,73.04,71.06,93.52,230,9.20624,10.59435687,0,1017.5,10
2013,6,24,10,73.94,71.06,90.73,220,8.05546,9.270062259,0,1017.7,10
2013,6,24,11,78.08,71.06,79.05,220,11.5078,13.24294608,0,1017.8,10
2013,6,24,12,80.96,71.06,71.92,260,6.90468,7.94576765,0,1018,10
2013,6,24,13,84.92,69.98,60.98,240,5.7539,6.621473042,0,1017.6,10
2013,6,24,14,89.06,69.98,53.46,280,8.05546,9.270062259,0,1017.3,10
2013,6,24,15,91.94,69.98,48.84,250,11.5078,13.24294608,0,1017.1,10
2013,6,24,16,93.92,66.92,41.34,,4.60312,5.297178434,0,1016.8,10
2013,6,24,17,93.02,68,44.12,220,9.20624,10.59435687,0,1016.1,10
2013,6,24,18,93.92,62.06,34.88,260,13.80936,15.8915353,0,1014.9,10
2013,6,24,19,91.94,62.06,37.1,250,17.2617,19.86441913,0,1014.9,10
2013,6,24,20,89.06,64.94,44.92,240,16.11092,18.54012452,0,1014.5,10
2013,6,24,21,86,66.02,51.4,220,18.41248,21.18871373,0,1014.4,10
2013,6,24,22,84.92,66.92,54.9,220,17.2617,19.86441913,0,1014.9,10
2013,6,24,23,82.94,59,44.29,280,16.11092,18.54012452,0,1015,10
2013,6,25,0,80.06,59,48.64,230,6.90468,7.94576765,0,1015.5,10
2013,6,25,1,78.98,60.08,52.37,230,5.7539,6.621473042,0,1016.3,10
2013,6,25,2,77,60.98,57.73,230,6.90468,7.94576765,0,1016.1,10
2013,6,25,3,78.08,62.96,59.74,240,8.05546,9.270062259,0,1015.9,10
2013,6,25,4,77,64.04,64.3,240,8.05546,9.270062259,0,1015.4,10
2013,6,25,5,75.02,64.94,70.88,260,5.7539,6.621473042,0,1015,10
2013,6,25,6,73.94,64.94,73.49,220,5.7539,6.621473042,0,1014.6,10
2013,6,25,7,73.04,64.94,75.75,220,5.7539,6.621473042,0,1014.5,10
2013,6,25,8,71.96,64.94,78.57,230,5.7539,6.621473042,0,1014.2,10
2013,6,25,9,69.98,64.94,84.04,210,6.90468,7.94576765,0,1014.3,10
2013,6,25,10,73.04,64.94,75.75,230,10.35702,11.91865148,0,1014.6,9
2013,6,25,11,75.92,66.02,71.42,240,10.35702,11.91865148,0,1014.5,10
2013,6,25,12,78.98,66.92,66.58,240,9.20624,10.59435687,0,1014.3,10
2013,6,25,13,84.02,68,58.65,,6.90468,7.94576765,0,1014,10
2013,6,25,14,87.08,69.08,55.19,230,5.7539,6.621473042,0,1013.8,10
2013,6,25,15,89.96,69.08,50.39,270,8.05546,9.270062259,0,1013.5,10
2013,6,25,16,91.94,66.92,43.96,260,13.80936,15.8915353,0,1012.7,10
2013,6,25,17,93.02,66.02,41.2,230,13.80936,15.8915353,0,1012,10
2013,6,25,18,93.02,64.94,39.68,250,16.11092,18.54012452,0,1011.3,10
2013,6,25,19,93.02,64.94,39.68,230,17.2617,19.86441913,0,1010.5,10
2013,6,25,20,89.6,66.2,46.14,270,34.5234,39.72883825,0,,9
2013,6,25,21,78.8,71.6,78.62,210,11.5078,13.24294608,0,,10
2013,6,25,22,84.92,71.96,65.23,230,13.80936,15.8915353,0,1009.7,10
2013,6,25,23,84.92,68,56.98,260,16.11092,18.54012452,0,1009.7,10
2013,6,26,0,82.94,66.92,58.51,240,10.35702,11.91865148,0,1010,10
2013,6,26,1,82.04,66.02,58.4,240,10.35702,11.91865148,0,1010.3,10
2013,6,26,2,80.6,66.2,61.58,240,10.35702,11.91865148,0,,10
2013,6,26,3,75.2,71.6,88.59,260,8.05546,9.270062259,0,,10
2013,6,26,4,77,71.06,81.92,0,0,0,0,1009,10
2013,6,26,5,75.02,69.98,84.34,210,5.7539,6.621473042,0,1008.5,10
2013,6,26,6,75.92,69.98,81.85,260,11.5078,13.24294608,0,1008.8,10
2013,6,26,7,73.94,68,81.71,270,13.80936,15.8915353,0,1009.1,10
2013,6,26,8,73.04,66.02,78.65,260,8.05546,9.270062259,0,1009.4,10
2013,6,26,9,73.04,66.02,78.65,240,6.90468,7.94576765,0,1010.1,10
2013,6,26,10,73.94,64.94,73.49,240,8.05546,9.270062259,0,1010.3,10
2013,6,26,11,75.92,64.94,68.78,270,10.35702,11.91865148,0,1010.6,10
2013,6,26,12,80.06,64.94,59.99,290,5.7539,6.621473042,0,1010.4,10
2013,6,26,13,80.96,64.94,58.25,290,9.20624,10.59435687,0,1010.4,10
2013,6,26,14,82.94,64.94,54.63,250,8.05546,9.270062259,0,1010.3,10
2013,6,26,15,82.04,64.04,54.5,270,10.35702,11.91865148,0,1010.5,10
2013,6,26,16,82.94,64.04,52.93,260,9.20624,10.59435687,0,1010.8,10
2013,6,26,17,82.94,64.94,54.63,220,8.05546,9.270062259,0,1010.6,10
2013,6,26,18,84.92,66.02,53.21,240,10.35702,11.91865148,0,1010.3,10
2013,6,26,19,86,66.92,53.03,230,11.5078,13.24294608,0,1009.4,10
2013,6,26,20,87.08,64.04,46.35,240,11.5078,13.24294608,0,1008.9,10
2013,6,26,21,89.06,66.02,46.64,280,9.20624,10.59435687,0,1008.5,10
2013,6,26,22,86,64.04,47.97,,5.7539,6.621473042,0,1008.4,10
2013,6,26,23,82.04,68,62.53,170,5.7539,6.621473042,0,1009,10
2013,6,27,0,78.98,69.08,71.72,180,8.05546,9.270062259,0,1008.9,10
2013,6,27,1,77,69.98,78.96,190,3.45234,3.972883825,0,1009.6,10
2013,6,27,2,77,69.98,78.96,150,5.7539,6.621473042,0,1009.6,10
2013,6,27,3,75.92,69.98,81.85,170,4.60312,5.297178434,0,1009.9,10
2013,6,27,4,73.94,71.06,90.73,0,0,0,0,1009.3,10
2013,6,27,5,75.92,71.96,87.55,150,3.45234,3.972883825,0,1008.4,8
2013,6,27,6,75.92,71.06,84.92,310,4.60312,5.297178434,0,1008.1,9
2013,6,27,7,75.92,69.98,81.85,270,3.45234,3.972883825,0,1008,10
2013,6,27,8,75.92,71.06,84.92,0,0,0,0,1008.4,10
2013,6,27,9,75.02,71.06,87.5,0,0,0,0,1008.7,10
2013,6,27,10,75.92,71.96,87.55,0,0,0,0,1008.8,6
2013,6,27,11,75.92,71.06,84.92,170,3.45234,3.972883825,0,1008.8,6
2013,6,27,12,80.96,68,64.77,0,0,0,0,1008.5,7
2013,6,27,13,82.04,69.08,64.9,100,5.7539,6.621473042,0,1008.1,8
2013,6,27,14,84.92,69.08,59.14,,4.60312,5.297178434,0,1007.7,8
2013,6,27,15,84.92,66.92,54.9,,3.45234,3.972883825,0,1007.5,9
2013,6,27,16,86,68,55.04,160,9.20624,10.59435687,0,1007.1,9
2013,6,27,17,86,66.02,51.4,150,6.90468,7.94576765,0,1006.6,10
2013,6,27,18,84.02,71.06,65.13,140,9.20624,10.59435687,0,1006.4,10
2013,6,27,19,84.02,69.98,62.77,130,10.35702,11.91865148,0,1006,10
2013,6,27,20,84.02,69.08,60.87,110,13.80936,15.8915353,0,1005.1,10
2013,6,27,21,80.06,69.08,69.23,120,10.35702,11.91865148,0,1004.4,10
2013,6,27,22,77,69.98,78.96,120,11.5078,13.24294608,0,1004.4,10
2013,6,27,23,75.02,69.08,81.79,110,11.5078,13.24294608,0,1003.8,10
2013,6,28,0,75.2,69.8,83.32,110,11.5078,13.24294608,0,,10
2013,6,28,1,73.4,71.6,94.1,120,17.2617,19.86441913,0.08,,3
2013,6,28,2,75.2,73.4,94.14,180,24.16638,27.81018678,0.18,,6
2013,6,28,3,75.92,71.96,87.55,200,16.11092,18.54012452,0,1001,10
2013,6,28,4,75.2,71.6,88.59,210,18.41248,21.18871373,0,,10
2013,6,28,5,75.02,71.06,87.5,200,10.35702,11.91865148,0,1000.6,10
2013,6,28,6,75.2,71.6,88.59,190,11.5078,13.24294608,0,,10
2013,6,28,7,75.2,71.6,88.59,180,10.35702,11.91865148,0,,10
2013,6,28,8,73.94,71.06,90.73,190,9.20624,10.59435687,0,999.7,10
2013,6,28,9,73.4,69.8,88.51,200,11.5078,13.24294608,0,,10
2013,6,28,10,73.4,71.6,94.1,200,11.5078,13.24294608,0,,10
2013,6,28,11,75.2,69.8,83.32,220,10.35702,11.91865148,0,,10
2013,6,28,12,77,69.08,76.57,240,9.20624,10.59435687,0,999.9,10
2013,6,28,13,78.8,69.8,73.95,250,10.35702,11.91865148,0,,10
2013,6,28,14,80.06,69.08,69.23,260,9.20624,10.59435687,0,999.3,10
2013,6,28,15,82.04,68,62.53,250,10.35702,11.91865148,0,999.9,10
2013,6,28,16,84.02,68,58.65,250,13.80936,15.8915353,0,999.6,10
2013,6,28,17,84.92,66.02,53.21,260,11.5078,13.24294608,0,999.3,10
2013,6,28,18,87.08,66.02,49.66,210,12.65858,14.56724069,0,999,10
2013,6,28,19,87.98,66.02,48.26,220,8.05546,9.270062259,0,998.3,10
2013,6,28,20,84.92,66.92,54.9,190,13.80936,15.8915353,0,998.4,10
2013,6,28,21,84.02,68,58.65,170,6.90468,7.94576765,0,998,10
2013,6,28,22,84.02,66.92,56.51,190,14.96014,17.21582991,0,998.5,10
2013,6,28,23,80.06,69.08,69.23,190,13.80936,15.8915353,0,998.4,10
2013,6,29,0,78.98,62.96,57.99,220,16.11092,18.54012452,0,999.5,10
2013,6,29,1,75.92,66.02,71.42,230,13.80936,15.8915353,0,999.9,10
2013,6,29,2,75.02,64.04,68.69,230,11.5078,13.24294608,0,999.6,10
2013,6,29,3,75.02,64.94,70.88,230,9.20624,10.59435687,0,999.3,10
2013,6,29,4,73.94,64.94,73.49,170,5.7539,6.621473042,0,998.8,10
2013,6,29,5,71.96,66.92,84.16,180,5.7539,6.621473042,0,999.1,10
2013,6,29,6,71.06,66.92,86.77,190,3.45234,3.972883825,0,998.7,10
2013,6,29,7,71.06,66.92,86.77,190,6.90468,7.94576765,0,999.3,10
2013,6,29,8,69.98,66.02,87.26,220,6.90468,7.94576765,0,999.7,10
2013,6,29,9,71.06,66.92,86.77,220,6.90468,7.94576765,0,1000.9,10
2013,6,29,10,71.06,66.92,86.77,220,8.05546,9.270062259,0,1001.4,10
2013,6,29,11,71.6,68,88.43,230,5.7539,6.621473042,0,,10
2013,6,29,12,71.6,68,88.43,200,4.60312,5.297178434,0,,10
2013,6,29,13,75.92,66.92,73.68,230,8.05546,9.270062259,0,1002.2,10
2013,6,29,14,75.2,66.2,73.61,240,8.05546,9.270062259,0,,10
2013,6,29,15,82.04,66.02,58.4,240,10.35702,11.91865148,0,1002.2,10
2013,6,29,16,84.02,64.04,51.12,210,12.65858,14.56724069,0,1002.1,10
2013,6,29,17,82.04,66.02,58.4,150,11.5078,13.24294608,0,1002,10
2013,6,29,18,82.04,66.92,60.25,140,13.80936,15.8915353,0,1002.1,10
2013,6,29,19,84.02,66.92,56.51,150,10.35702,11.91865148,0,1002.2,10
2013,6,29,20,84.02,66.92,56.51,160,12.65858,14.56724069,0,1002.5,10
2013,6,29,21,82.94,66.92,58.51,130,12.65858,14.56724069,0,1002.5,10
2013,6,29,22,82.04,69.08,64.9,150,10.35702,11.91865148,0,1002.7,10
2013,6,29,23,80.96,69.98,69.32,160,8.05546,9.270062259,0,1003.3,10
2013,6,30,0,80.06,71.96,76.36,170,8.05546,9.270062259,0,1004,10
2013,6,30,1,80.96,69.98,69.32,220,10.35702,11.91865148,0,1004.8,10
2013,6,30,2,78.98,71.96,79.12,180,5.7539,6.621473042,0,1005.2,10
2013,6,30,3,77,71.96,84.46,180,6.90468,7.94576765,0,1005.6,10
2013,6,30,4,75.02,71.06,87.5,210,6.90468,7.94576765,0,1005.9,10
2013,6,30,5,73.94,71.06,90.73,190,5.7539,6.621473042,0,1006.5,10
2013,6,30,6,75.02,71.06,87.5,0,0,0,0,1006.5,10
2013,6,30,7,73.94,71.06,90.73,150,5.7539,6.621473042,0,1006.5,10
2013,6,30,8,73.04,69.98,90.14,170,3.45234,3.972883825,0,1006.9,10
2013,6,30,9,73.94,71.06,90.73,160,3.45234,3.972883825,0,1007.5,10
2013,6,30,10,73.4,71.6,94.1,150,3.45234,3.972883825,0,,8
2013,6,30,11,75.92,71.96,87.55,150,4.60312,5.297178434,0,1009.3,9
2013,6,30,12,75.2,71.6,88.59,150,5.7539,6.621473042,0,,9
2013,6,30,13,78.98,71.96,79.12,140,6.90468,7.94576765,0,1009.4,9
2013,6,30,14,82.04,73.04,74.25,180,6.90468,7.94576765,0,1009.6,9
2013,6,30,15,82.4,73.4,74.28,180,4.60312,5.297178434,0,,9
2013,6,30,16,84.92,71.96,65.23,110,13.80936,15.8915353,0,1009.5,10
2013,6,30,17,82.4,71.6,69.9,120,9.20624,10.59435687,0,,10
2013,6,30,18,77,71.06,81.92,120,8.05546,9.270062259,0,1010,10
2013,6,30,19,78.08,73.94,87.12,140,9.20624,10.59435687,0,1010,6
2013,6,30,20,80.06,73.04,79.2,160,8.05546,9.270062259,0,1009.8,8
2013,6,30,21,80.06,73.94,81.63,160,6.90468,7.94576765,0,1009.8,10
2013,6,30,22,80.06,69.98,71.39,160,5.7539,6.621473042,0,1010.4,9
2013,6,30,23,75.92,71.06,84.92,110,9.20624,10.59435687,0,1011.1,9
2013,7,1,0,75.2,71.6,88.59,120,5.7539,6.621473042,0,,9
2013,7,1,1,75.2,71.6,88.59,140,5.7539,6.621473042,0,,10
2013,7,1,2,73.4,71.6,94.1,140,5.7539,6.621473042,0,,9
2013,7,1,3,75.2,71.6,88.59,160,4.60312,5.297178434,0,,10
2013,7,1,4,75.2,71.6,88.59,0,0,0,0,,10
2013,7,1,5,75.02,71.06,87.5,150,4.60312,5.297178434,0,1012.9,10
2013,7,1,6,75.02,71.06,87.5,170,5.7539,6.621473042,0,1012.5,10
2013,7,1,7,73.94,71.06,90.73,180,8.05546,9.270062259,0,1012.6,10
2013,7,1,8,75.02,71.06,87.5,160,3.45234,3.972883825,0,1012.7,10
2013,7,1,9,75.02,71.06,87.5,140,4.60312,5.297178434,0,1013.3,10
2013,7,1,10,75.92,71.06,84.92,160,4.60312,5.297178434,0,1013.5,9
2013,7,1,11,75.2,71.6,88.59,150,5.7539,6.621473042,0,,10
2013,7,1,12,78.08,71.96,81.5,140,6.90468,7.94576765,0,1013.7,10
2013,7,1,13,77,71.6,83.44,180,17.2617,19.86441913,0.02,,1.5
2013,7,1,14,73.4,71.6,94.1,210,9.20624,10.59435687,0.16,,1.5
2013,7,1,15,73.4,71.6,94.1,0,0,0,0.13,,1.5
2013,7,1,16,78.08,73.04,84.53,150,3.45234,3.972883825,0,1015,10
2013,7,1,17,75.92,73.04,90.8,140,6.90468,7.94576765,0.01,1015.2,7
2013,7,1,18,75.2,73.4,94.14,150,6.90468,7.94576765,0.14,,7
2013,7,1,19,77,73.04,87.6,110,8.05546,9.270062259,0.01,1014.8,9
2013,7,1,20,77,73.94,90.29,150,5.7539,6.621473042,0,1014.8,10
2013,7,1,21,77,73.4,88.67,150,8.05546,9.270062259,0,,10
2013,7,1,22,77,73.4,88.67,150,6.90468,7.94576765,0,,10
2013,7,1,23,77,73.04,87.6,160,8.05546,9.270062259,0,1016.1,10
2013,7,2,0,75.92,71.96,87.55,170,9.20624,10.59435687,0,1016.4,10
2013,7,2,1,75.2,71.6,88.59,170,8.05546,9.270062259,0,,10
2013,7,2,2,75.92,71.96,87.55,180,8.05546,9.270062259,0,1017.2,10
2013,7,2,3,75.92,71.96,87.55,180,8.05546,9.270062259,0,1017.5,10
2013,7,2,4,75.02,71.96,90.22,160,8.05546,9.270062259,0,1017.7,10
2013,7,2,5,75.02,71.96,90.22,160,5.7539,6.621473042,0,1017.5,10
2013,7,2,6,75.2,71.6,88.59,150,3.45234,3.972883825,0,,10
2013,7,2,7,73.4,71.6,94.1,140,5.7539,6.621473042,0,,10
2013,7,2,8,75.02,71.96,90.22,180,8.05546,9.270062259,0,1018.2,10
2013,7,2,9,75.2,71.6,88.59,170,4.60312,5.297178434,0,,10
2013,7,2,10,75.2,71.6,88.59,170,8.05546,9.270062259,0,,10
2013,7,2,12,75.2,71.6,88.59,170,6.90468,7.94576765,0,,10
2013,7,2,14,77,71.96,84.46,170,8.05546,9.270062259,0,,10
2013,7,2,15,78.98,71.96,79.12,170,8.05546,9.270062259,0,1020.4,10
2013,7,2,16,80.6,73.4,78.76,180,8.05546,9.270062259,0,,10
2013,7,2,17,80.6,73.4,78.76,160,10.35702,11.91865148,0,,10
2013,7,2,18,84.92,73.04,67.65,200,10.35702,11.91865148,0,1019.3,10
2013,7,2,19,82.94,71.96,69.53,170,10.35702,11.91865148,0,1019.2,10
2013,7,2,20,84.02,71.06,65.13,200,12.65858,14.56724069,0,1019,10
2013,7,2,21,82.94,71.06,67.44,200,10.35702,11.91865148,0,1019.3,10
2013,7,2,22,84.02,71.96,67.15,180,11.5078,13.24294608,0,1019.8,10
2013,7,2,23,80.06,71.96,76.36,220,14.96014,17.21582991,0,1020.6,6
2013,7,3,0,78.8,71.6,78.62,190,10.35702,11.91865148,0.02,,9
2013,7,3,1,75.2,71.6,88.59,190,11.5078,13.24294608,0,,10
2013,7,3,2,75.2,71.6,88.59,200,9.20624,10.59435687,0,,10
2013,7,3,3,75.02,71.06,87.5,190,11.5078,13.24294608,0,1021.9,10
2013,7,3,4,75.02,69.98,84.34,210,10.35702,11.91865148,0,1021.9,10
2013,7,3,5,73.94,69.08,84.8,210,9.20624,10.59435687,0,1022.1,10
2013,7,3,6,73.94,69.08,84.8,220,9.20624,10.59435687,0,1022.1,10
2013,7,3,7,73.94,69.08,84.8,240,10.35702,11.91865148,0,1022.3,10
2013,7,3,8,73.04,69.98,90.14,200,9.20624,10.59435687,0,1022.7,10
2013,7,3,9,73.04,69.98,90.14,210,4.60312,5.297178434,0,1023,10
2013,7,3,10,73.94,71.06,90.73,230,8.05546,9.270062259,0,1023.5,10
2013,7,3,11,75.92,71.06,84.92,,4.60312,5.297178434,0,1023.8,10
2013,7,3,12,77,71.06,81.92,220,3.45234,3.972883825,0,1024,10
2013,7,3,13,78.08,71.96,81.5,200,8.05546,9.270062259,0,1024.1,10
2013,7,3,14,80.06,71.06,74.07,230,12.65858,14.56724069,0,1024.1,10
2013,7,3,15,82.04,71.96,71.59,260,8.05546,9.270062259,0,1023.8,10
2013,7,3,16,84.02,71.96,67.15,190,6.90468,7.94576765,0,1023.6,10
2013,7,3,17,80.96,71.96,74.15,140,16.11092,18.54012452,0,1023.1,10
2013,7,3,18,78.8,73.4,83.55,0,0,0,0.16,,0.75
2013,7,3,19,82.94,73.94,74.33,130,4.60312,5.297178434,0,1022,10
2013,7,3,20,86,71.96,63.01,210,11.5078,13.24294608,0,1021.6,10
2013,7,3,21,84.92,71.96,65.23,230,11.5078,13.24294608,0,1021.3,10
